iCode	sName	sPrefab	sIcon	iType	iClass	iParts	iOp01	iFGrade	iPrice	iHP	iSP	iSTR	iAGI	iINT	iVIT	iPATK	iMATK	iPDEF	iMDEF	iCRI	iACRI	iHPRG	iSPRG	iHPST	iRSPC	iACC	iDG	iSBLK	iWBLK	iPPEN	iIMDEF	iRSTN	iRSLC	iRSLP	iRPTF	iRFRZ	iRCTA	iRAB	iIHEAL	iUSL	iDR	fATKI	iMat01	iMat01C	iMat02	iMat02C	iMat03	iMat03C	iMat04	iMat04C	sInfo	sDropInfo
920040013	푸른영혼석 Lv.3	null	Gem_0023	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920040014	푸른영혼석 Lv.4	null	Gem_0024	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920040015	푸른영혼석 Lv.5	null	Gem_0025	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920040021	노란영혼석 Lv.1	null	Gem_0031	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920040022	노란영혼석 Lv.2	null	Gem_0032	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920040023	노란영혼석 Lv.3	null	Gem_0033	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920040024	노란영혼석 Lv.4	null	Gem_0034	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920040025	노란영혼석 Lv.5	null	Gem_0035	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920040031	보라영혼석 Lv.1	null	Gem_0041	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920040032	보라영혼석 Lv.2	null	Gem_0042	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920040033	보라영혼석 Lv.3	null	Gem_0043	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920040034	보라영혼석 Lv.4	null	Gem_0044	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920040035	보라영혼석 Lv.5	null	Gem_0045	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920040041	초록영혼석 Lv.1	null	Gem_0071	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920040042	초록영혼석 Lv.2	null	Gem_0072	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920040043	초록영혼석 Lv.3	null	Gem_0073	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920040044	초록영혼석 Lv.4	null	Gem_0074	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920040045	초록영혼석 Lv.5	null	Gem_0075	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920040101	방어감소	null	Gem_0011	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920040102	쇄로	null	Gem_0011	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920040103	성벌	null	Gem_0011	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920040104	극렬	null	Gem_0011	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920040105	폭로	null	Gem_0011	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920040106	영인	null	Gem_0011	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920040107	잔혹	null	Gem_0011	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920040108	질풍	null	Gem_0011	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920040109	속박	null	Gem_0011	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920040110	견갑	null	Gem_0011	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920040111	회복	null	Gem_0011	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920040112	혈노	null	Gem_0011	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920050001	혼돈폐허	null	Scroll	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920050002	일원지초	null	Scroll	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920050003	혹허지존	null	Scroll	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920050004	개천거부	null	Scroll	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920050005	정천립지	null	Scroll	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920050006	신화만물	null	Scroll	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920050007	음양지분	null	Scroll	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920050008	삼재지론	null	Scroll	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920050009	오행지변	null	Scroll	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920060001	고대사흉	null	Gem_0011	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	특급 무한 엘릭서의 고급 재료	null
920060002	도올	null	Gem_0011	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	특급 무한 엘릭서의 고급 재료	null
920060003	궁기	null	Gem_0012	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920060004	도철	null	Gem_0013	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920060005	혼돈	null	Gem_0014	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920060101	고대사성	null	Gem_0015	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920060102	청룡	null	Gem_0015	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920060103	백호	null	Gem_0016	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920060104	주작	null	Gem_0021	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920060105	현무	null	Gem_0022	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920060201	고신	null	Gem_0023	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920060202	고신선월	null	Gem_0023	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920060203	염왕홍란	null	Gem_0024	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920060204	천왕북명	null	Gem_0025	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920060205	목왕조희	null	Gem_0026	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920060206	금왕서화	null	Gem_0031	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920060207	설왕휘연	null	Gem_0032	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920060301	정신	null	Gem_0033	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920060302	현원황제	null	Gem_0033	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920060303	염제신룡	null	Gem_0034	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920060304	화신화란	null	Gem_0035	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920060305	히리안	null	Gem_0036	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920060306	성신과보	null	Gem_0041	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920060401	사신	null	Gem_0042	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920060402	마신치우	null	Gem_0042	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920060403	수신공공	null	Gem_0043	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920060404	전신혈천	null	Gem_0044	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920060405	뇌신운천	null	Gem_0045	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920060406	설신빙운	null	Gem_0046	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920060501	용의아들	null	Gem_0051	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920060502	비희	null	Gem_0051	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920060503	이희	null	Gem_0052	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920060504	석문	null	Gem_0053	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920060505	백온	null	Gem_0054	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920060506	화안	null	Gem_0055	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920060507	애자	null	Gem_0056	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920060508	산예	null	Gem_0061	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920060509	백초	null	Gem_0062	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920060601	성령	null	Gem_0064	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920060602	풍연	null	Gem_0064	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920060603	해왕	null	Gem_0065	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920060604	육오	null	Gem_0066	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920060605	금왕	null	Gem_0071	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920060606	태백	null	Gem_0072	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920060607	금오	null	Gem_0073	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920070001	건곤호조각	null	earring_01	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	특급 무한 엘릭서의 고급 재료	null
920070002	건곤호	null	Cape01	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920070101	산하도조각	null	earring_02	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	특급 무한 엘릭서의 고급 재료	null
920070102	산하도	null	Cape01	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920070201	신룡정조각	null	earring_03	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	특급 무한 엘릭서의 고급 재료	null
920070202	신룡정	null	Cape01	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920070301	천기산조각	null	earring_04	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	특급 무한 엘릭서의 고급 재료	null
920070302	천기산	null	Cape01	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
930000001	지옥군주 1위보상	null	BoxRank1	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930000002	지옥군주 2~5위보상	null	BoxRank2	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930000003	지옥군주 참여보상	null	BoxRank3	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930000004	지옥군주 처치보상	null	BoxRank4	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930000101	용암괴수 1위보상	null	BoxRank1	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930000102	용암괴수 2~5위보상	null	BoxRank2	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930000103	용암괴수 참여보상	null	BoxRank3	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930000104	용암괴수 처치보상	null	BoxRank4	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
930000201	나태마왕 1위보상	null	BoxRank1	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
